prompt,llm,brief_response,mentioned_brands_count,sources_count,relevance_score
preço de microondas electrolux,google_ai_overview,"O preço dos micro-ondas da Electrolux varia geralmente entre R$ 450 e R$ 1.500 , dependendo da capacidade e do acabamento. Modelos básicos de 20 litros custam em torno de...",1,7,93
microondas pequeno electrolux,google_ai_overview,"O menor micro-ondas da Electrolux tem capacidade de 20 litros , sendo o modelo mais compacto da marca. Os principais destaques e opções de modelos pequenos incluem o Micr...",1,6,93
quanto custa um microondas,google_ai_overview,"O preço de um micro-ondas no Brasil varia geralmente entre R$ 430 e R$ 750 , dependendo da capacidade e da marca escolhida. Modelos menores de entrada custam em torno de ...",1,6,93
microondas tamanhos,google_ai_overview,Os tamanhos de micro-ondas variam principalmente pela capacidade em litros e medidas externas . Os modelos compactos de 18 a 20 litros medem cerca de 27 cm de altura por ...,0,8,93
micro ondas inverter,google_ai_overview,O micro-ondas com tecnologia inverter regula o fluxo de energia de forma contínua e linear . Diferente dos modelos comuns — que funcionam ligando e desligando em potência...,0,6,93
medidas microondas,google_ai_overview,"As medidas dos micro-ondas variam conforme a capacidade em litros , sendo os modelos mais comuns de: 20 litros (cerca de 26 cm de altura, 45 cm de largura e 35 cm de prof...",0,7,93
menor tamanho de microondas,google_ai_overview,"O menor tamanho tradicional de micro-ondas encontrado no mercado brasileiro é o modelo de 20 litros , com medidas aproximadas de 26 cm de altura, 44 cm de largura e 33 cm...",0,5,93
tamanho de um microondas,google_ai_overview,"As medidas externas dos micro-ondas variam conforme a capacidade em litros, dividindo-se em modelos pequenos (20L), médios (27L) e grandes (34L a 42L) . Dimensões Externa...",0,6,93
medidas de microondas de 30 litros,google_ai_overview,"Um micro-ondas de 30 litros mede, em média, 30 cm de altura, 53 cm de largura e 41 cm de profundidade . Contudo, as dimensões exatas variam de acordo com o modelo, marca ...",0,6,93
microondas maior capacidade,google_ai_overview,"O maior tamanho de micro-ondas residencial encontrado comumente no mercado brasileiro possui 40 a 42 litros de capacidade , embora existam raros modelos industriais ou de...",0,5,93
consumo microondas,google_ai_overview,"O consumo de um micro-ondas varia de acordo com a potência do aparelho (geralmente entre 1.000W e 1.600W). Em funcionamento, ele consome entre 1,0 kWh e 1,5 kWh por hora ...",0,10,93
como escolher micro ondas,google_ai_overview,"Ouvir Pausar Para escolher o micro-ondas ideal, é crucial considerar a capacidade, potência, funções e o design que se adequa à sua cozinha e necessidades. Capacidade: Pe...",0,16,93
O que significam os watts de um micro-ondas em termos de aquecimento rápido?,chatgpt,"Os watts (W) de um micro-ondas indicam sua potência de aquecimento . Em termos práticos, quanto maior a potência, mais rapidamente o aparelho transfere energia para o ali...",0,12,93
O que significam os watts de um micro-ondas em termos de aquecimento rápido?,gemini,"O que significam os watts (W) de um micro-ondas é, basicamente, a potência que o aparelho utiliza para gerar as ondas eletromagnéticas que aquecem os alimentos. Quanto ma...",0,0,93
O que significam os watts de um micro-ondas em termos de aquecimento rápido?,google_ai_mode,"Os watts (W) de um micro-ondas indicam a potência de saída do aparelho, ou seja, a quantidade de energia que ele consegue transferir para o alimento por segundo. Em termo...",0,0,93
microondas 10 litros,google_ai_overview,"Fornos de micro-ondas com capacidade de 10 litros são extremamente compactos, ideais para espaços reduzidos, escritórios ou uso individual . Por serem modelos de nicho co...",0,8,93
ondas de micro ondas,google_ai_overview,"As micro-ondas são ondas eletromagnéticas de alta frequência que variam de 300 MHz a 300 GHz , com aplicações que incluem o aquecimento de alimentos e as telecomunicações...",0,7,93
micro[,google_ai_overview,"""Micro"" pode referir-se ao prefixo grego que denota um fator de 10⁻⁶ (um milionésimo) ou significar ""pequeno"" . Na linguagem cotidiana, é frequentemente usado como abrevi...",0,7,93
micro],google_ai_overview,"A palavra micro deriva do grego mikros (pequeno) e pode se referir a um prefixo métrico que indica um milionésimo (10⁻⁶), ao aparelho de aquecimento de alimentos ( micro-...",0,7,93
microondas prata ou inox,google_ai_overview,"A escolha entre um micro-ondas prata ou inox depende do visual que você quer na cozinha e da facilidade para limpar : o modelo em inox traz um estilo moderno e durável, e...",0,3,93
o micro,google_ai_overview,O micro-ondas é um eletrodoméstico que aquece e cozinha alimentos utilizando ondas eletromagnéticas . Ele converte energia elétrica em calor por meio de um componente cha...,0,10,93
dimensoes microondas,google_ai_overview,"As medidas de um micro-ondas variam conforme a capacidade . Modelos de 20 litros medem cerca de 27 cm de altura, 46 cm de largura e 35 cm de profundidade. Opções médias d...",0,8,93
tamanho micro ondas,google_ai_overview,"As medidas dos micro-ondas variam de acordo com a capacidade em litros. Modelos compactos de 20 L medem aproximadamente 45 × 26 × 35 cm, enquanto os de 30 a 34 L ficam po...",0,9,93
micro litro,google_ai_overview,O microlitro é uma medida de volume muito pequena . Seu símbolo é µL (ou uL) e ele vale um milionésimo de um litro . O que significa Um litro tem um milhão de microlitros...,0,5,93
tamanho de microondas,google_ai_overview,As dimensões de um micro-ondas variam de acordo com a capacidade. Modelos compactos de 20 L medem cerca de 26 cm (A) × 45 cm (L) × 35 cm (P). Já opções maiores de 30 a 32...,0,15,93
quanto custa microondas,google_ai_overview,"O preço de um micro-ondas varia de acordo com a capacidade, marca e recursos , custando em média entre R$ 400 e R$ 1.200 . Modelos menores de entrada custam cerca de R$ 4...",0,11,93
micrso,google_ai_overview,"""Micro"" é um prefixo do Sistema Internacional de Unidades (SI) que indica a milionésima parte de uma unidade (10⁻⁶), representado pela letra grega μ (ex: micrômetro) . Po...",0,10,93
medidas de microondas,google_ai_overview,"As medidas dos micro-ondas variam conforme a capacidade em litros, sendo os tamanhos mais comuns de 20L, 30L e 40L . Os modelos compactos de 20 litros medem cerca de 26 c...",0,4,93
microondas potencia,google_ai_overview,"A potência dos micro-ondas, medida em watts (W), determina a velocidade de aquecimento e preparo dos alimentos . Modelos residenciais variam de 700W a 1600W . Potências m...",0,10,93
potência microondas,google_ai_overview,"A potência dos micro-ondas, medida em watts (W), define a velocidade de cozimento e o consumo do aparelho . Modelos básicos variam de 700W a 800W , enquanto aparelhos mai...",0,11,93
microondas física,google_ai_overview,"A física do forno de micro-ondas baseia-se na radiação eletromagnética , moléculas polares e aquecimento dielétrico . O aparelho usa ondas de rádio de alta frequência par...",0,8,93
existe microondas bivolt,google_ai_overview,"Não, não existem micro-ondas bivolt (127V/220V) ""de fábrica"" no mercado brasileiro . Por que não existe? O transformador e o magnetron (a peça que gera as micro-ondas) us...",0,5,93
micrl,google_ai_overview,"""Micro"" é um prefixo de origem grega que significa ""pequeno"" e é usado para descrever algo muito pequeno, como um milionésimo de uma unidade. Também pode se referir a um ...",0,8,93
qual o menor tamanho de microondas,google_ai_overview,"O menor tamanho de micro-ondas mais comum e fácil de achar à venda no mercado brasileiro tem capacidade de 20 litros , com medidas aproximadas de 26 cm de altura, 44 cm d...",0,6,93
medida do microondas,google_ai_overview,"As medidas externas de um micro-ondas variam conforme a capacidade em litros . Em média, modelos de 20 litros medem 27 cm de altura, 46 cm de largura e 35 cm de profundid...",0,3,93
medida microondas,google_ai_overview,"As medidas dos micro-ondas variam conforme a capacidade em litros , sendo os modelos mais comuns de: 20 litros (cerca de 26 cm de altura, 45 cm de largura e 35 cm de prof...",0,7,93
"Como comparar micro-ondas de 20L, 30L e com 110V em termos de consumo e desempenho?",gemini,"Comparar micro-ondas envolve entender a relação entre capacidade (litros) , potência (Watts) e a voltagem (110V/127V) . A voltagem define a instalação elétrica, enquanto ...",0,0,93
potencia de microondas,google_ai_overview,"A potência do micro-ondas, medida em Watts (W), dita a velocidade e a eficiência do cozimento. Modelos domésticos variam de 700W a 1600W . Em aparelhos mais potentes, o t...",0,6,93
Consumo de energia de um micro-ondas: como reduzir a conta de luz sem perder desempenho?,gemini,Reduzir o consumo de energia do micro-ondas sem abrir mão da eficiência e do desempenho é totalmente possível ajustando alguns hábitos simples no dia a dia. Como ele é um...,0,0,93
Consumo de energia de um micro-ondas: como reduzir a conta de luz sem perder desempenho?,google_ai_mode,"O micro-ondas é um dos eletrodomésticos mais práticos da cozinha, mas sua alta potência instantânea (geralmente entre 700 W e 1.500 W) levanta dúvidas sobre o impacto na ...",0,19,93
Consumo de energia de um micro-ondas: como reduzir a conta de luz sem perder desempenho?,chatgpt,"O micro-ondas costuma ter alta potência (1.000 a 1.500 W ou mais) , mas normalmente fica ligado por poucos minutos. Por isso, o consumo mensal pode ser menor do que o de ...",0,11,93
medidas de um microondas,google_ai_overview,"As medidas externas de um micro-ondas variam conforme a capacidade em litros . Os modelos compactos de 20 litros medem cerca de 27 cm de altura, 46 cm de largura e 35 cm ...",0,5,93
potencia micro ondas,google_ai_overview,"A potência do micro-ondas varia de 700W a 1600W , dependendo do tamanho e do modelo do aparelho. Quanto maior a potência, mais rápido o micro-ondas cozinha e aquece os al...",0,14,93
microondas cozinha,google_ai_overview,"Escolher um micro-ondas para a cozinha envolve definir a capacidade ideal , o local de instalação e as funções úteis . Os tamanhos variam de compactos a grandes, e eles p...",0,14,93
microondas 15 litros,google_ai_overview,"Micro-ondas de 15 litros são modelos ultracompactos, mas bastante raros no mercado brasileiro atualmente . A capacidade mais comum e fácil de encontrar para quem busca um...",0,8,93
tamanhos microondas,google_ai_overview,"Categorias de Tamanho e Uso Pequeno (18 a 20 litros): Medem em média 27 cm de altura, 46 cm de largura e 35 cm de profundidade. Perfeitos para espaços apertados, aquecer ...",0,4,93
microondas grande tem quantos litros,google_ai_overview,"Um micro-ondas grande tem a partir de 34 litros , chegando a modelos maiores de 40 a 42 litros (conhecidos como linha Jumbo). Eles são ideais para famílias numerosas ou p...",0,6,93
quantos watts tem microondas,google_ai_overview,"A potência de um forno micro-ondas residencial varia geralmente entre 600 W e 1.600 W , dependendo do modelo e da capacidade. Aparelhos menores ou mais básicos costumam o...",0,3,93
o microondas,google_ai_overview,"O micro-ondas transforma energia elétrica em ondas eletromagnéticas (micro-ondas) por meio de um componente chamado magnetron . Essas ondas fazem as moléculas de água, go...",0,12,93
qual é a potencia do microondas,google_ai_overview,A potência de um micro-ondas mede a força do aparelho . Ela varia de 700W a 1400W . Modelos básicos usam 700W a 800W. Aparelhos médios e rápidos usam 900W a 1400W. Mais p...,0,8,93
quantos litros tem um microondas grande,google_ai_overview,"Um micro-ondas grande tem a partir de 34 litros , chegando a modelos maiores de 40 a 42 litros (conhecidos como linha Jumbo). Eles são ideais para famílias numerosas ou p...",0,6,93
tamanhos de microondas em litros,google_ai_overview,"Os tamanhos de micro-ondas variam principalmente de 20 a 42 litros . Os modelos compactos de 20 a 25 litros atendem bem a uma ou duas pessoas, as opções médias de 27 a 34...",0,8,93
Como comparar watts entre diferentes modelos de micro-ondas antes de comprar?,google_ai_mode,"Comparar os watts entre diferentes modelos de micro-ondas exige entender a diferença entre a potência de saída (útil) e a potência consumida (elétrica), além de relaciona...",0,13,93
Como comparar watts entre diferentes modelos de micro-ondas antes de comprar?,gemini,"Para comparar a potência (watts) de diferentes modelos de micro-ondas antes de comprar e fazer a escolha certa para a sua cozinha, siga os passos abaixo: 1. Entenda a Dif...",0,0,93
qual a potencia de um microondas,google_ai_overview,A potência de um micro-ondas mede a força do aparelho em watts (W) e costuma variar de 700W a 1100W+ . Aparelhos com maior potência esquentam os pratos de forma mais rápi...,0,5,93
microondas potencia em watts,google_ai_overview,"Um micro-ondas residencial tem uma potência útil que geralmente varia entre 700 watts e 1.200 watts . Aparelhos menores ou mais básicos costumam ter de 700W a 800W , enqu...",0,7,93
watts microondas,google_ai_overview,Um micro-ondas tem uma potência que geralmente varia entre 700 watts e 1.200 watts (podendo chegar a mais de 1.400 watts de consumo elétrico total em alguns modelos maior...,0,9,93
tamanho microondas,google_ai_overview,"Os tamanhos de micro-ondas são medidos principalmente pela sua capacidade em litros, variando entre 20L e 40L ou mais . A escolha do tamanho ideal depende do espaço dispo...",0,8,93
"Quais as principais diferenças entre micro-ondas inox, preto e branco e qual combina melhor na minha cozinha?",chatgpt,"A diferença entre inox, preto e branco é principalmente estética e de manutenção — a cor não faz o micro-ondas aquecer melhor ou pior. Acabamento Visual Marcas de dedo Co...",0,12,93
"Quais as principais diferenças entre micro-ondas inox, preto e branco e qual combina melhor na minha cozinha?",google_ai_mode,"A escolha entre micro-ondas inox, preto ou branco depende do estilo da sua cozinha, do orçamento e da praticidade que você busca no dia a dia . Embora o desempenho seja s...",0,0,93
"Quais as principais diferenças entre micro-ondas inox, preto e branco e qual combina melhor na minha cozinha?",gemini,"A escolha da cor do micro-ondas depende do seu gosto pessoal, do estilo da sua cozinha e de quanto tempo você quer gastar limpando a parte externa dele. Aqui estão as pri...",0,0,93
fornos de microondas,google_ai_overview,O forno de micro-ondas é um eletrodoméstico essencial que utiliza radiação eletromagnética para aquecer e cozinhar alimentos rapidamente . Os preços no Brasil variam de R...,0,17,93
consumo do microondas,google_ai_overview,"O consumo de um micro-ondas varia de acordo com a potência do aparelho (geralmente entre 700W e 1.200W) , o tempo de uso diário e o modo de espera ( stand-by ). Em funcio...",0,13,93
qual a potencia de um micro ondas,google_ai_overview,"A potência do micro-ondas determina a velocidade e a eficiência com que o aparelho aquece e cozinha os alimentos. No Brasil, os modelos domésticos variam entre 700W (para...",0,15,93
potencia do microondas,google_ai_overview,"A potência do micro-ondas, medida em Watts (W), dita a velocidade e a eficiência do cozimento. Modelos domésticos variam de 700W a 1600W . Em aparelhos mais potentes, o t...",0,6,93
microondas bivolt existe,google_ai_overview,"Não, micro-ondas bivolt automático (127V/220V) não existe . Os aparelhos vendidos no mercado são sempre fabricados em uma tensão fixa específica, ou seja, ou são de 127V ...",0,5,93
quantos watts tem um microondas,google_ai_overview,"Um micro-ondas tem geralmente entre 700W e 1200W de potência útil de cozimento, mas o consumo elétrico total da tomada pode variar de 1000W a 1500W . Para ver detalhes so...",0,8,93
valor de um microondas,google_ai_overview,"Os preços de micro-ondas variam de R$ 400 a R$ 1.500 , dependendo da capacidade, marca e acabamento. Modelos compactos (20L) custam entre R$ 400 e R$ 600. Já os aparelhos...",0,6,93
potência do microondas,google_ai_overview,"A potência do micro-ondas, medida em Watts (W), dita a velocidade e a eficiência do cozimento. Modelos domésticos variam de 700W a 1600W . Em aparelhos mais potentes, o t...",0,6,93
potencia microondas,google_ai_overview,"A potência do micro-ondas, medida em Watts (W), indica a velocidade e a capacidade do aparelho de esquentar e cozinhar . Modelos domésticos variam de 700 W a 1.600 W . Po...",0,11,93
microondas medidas,google_ai_overview,As medidas externas padrão variam conforme a capacidade (em litros) . Aparelhos compactos de 20L medem em torno de 27 cm (A) x 46 cm (L) x 35 cm (P). Médios de 30L costum...,0,6,93
micro,google_ai_overview,"A palavra micro funciona como um prefixo de origem grega que significa ""pequeno"" . Na ciência, indica a milionésima parte de uma unidade (10⁻⁶). No dia a dia, também é us...",0,5,93
microondas ou micro-ondas,google_ai_overview,"O jeito certo de escrever é micro-ondas , com hífen. Segundo as regras do acordo da língua portuguesa, quando um pedaço de palavra (como ""micro"") termina com a mesma letr...",0,8,93
medida de microondas,google_ai_overview,"As medidas externas de um micro-ondas variam conforme a capacidade em litros . Em média, os modelos compactos de 20L medem 27 cm de altura, 46 cm de largura e 35 cm de pr...",0,7,93
microondas quantos watts,google_ai_overview,"Um micro-ondas tem uma potência útil que costuma variar entre 700 watts e 1.200 watts , mas o consumo real de energia na tomada pode chegar a 1.400W ou 1.500W devido ao f...",0,8,93
qual a potência do microondas,google_ai_overview,"A potência do micro-ondas determina a velocidade e a eficiência com que o aparelho aquece e cozinha os alimentos. No Brasil, os modelos domésticos variam entre 700W (para...",0,15,93
quais os tamanhos de microondas,google_ai_overview,"Os tamanhos de micro-ondas variam principalmente entre pequeno (20 litros) , médio (23 a 31 litros) e grande (acima de 34 litros) . Modelos Pequenos (18 a 20 Litros) Uso ...",0,6,93
ondas de microondas,google_ai_overview,"As micro-ondas são ondas eletromagnéticas de alta frequência (de 300 MHz a 300 GHz) . No cotidiano, o termo refere-se tanto a essa radiação quanto ao forno eletrodoméstic...",0,12,93
quantos litros tem um microondas,google_ai_overview,"A capacidade de um micro-ondas varia de acordo com o tamanho da sua casa, indo desde os modelos compactos de 20 litros até as opções grandes acima de 40 litros . Escolher...",0,12,93
tamanho do microondas,google_ai_overview,"As medidas dos micro-ondas variam de acordo com a capacidade (em litros), mas o padrão médio de mercado segue dimensões próximas a . Ao planejar o espaço, lembre-se de ad...",0,3,93
potência de microondas,google_ai_overview,"A potência do micro-ondas determina a velocidade e a uniformidade do aquecimento . Para uso doméstico, ela varia entre 700W e 1.600W . Aparelhos acima de 900W aquecem mai...",0,6,93
microondas eletromagnéticas,google_ai_overview,"As micro-ondas são ondas eletromagnéticas de alta frequência, situadas entre as ondas de rádio e o infravermelho no Espectro Eletromagnético , com comprimentos de onda de...",0,10,93
tamanhos de microondas,google_ai_overview,"Os tamanhos de micro-ondas variam principalmente pela capacidade interna em litros: os pequenos têm de 20 a 25 litros, os médios de 27 a 32 litros e os grandes de 34 a 42...",0,9,93
microondas dimensões,google_ai_overview,As dimensões de um micro-ondas variam de acordo com a capacidade. Modelos compactos de 20 L medem cerca de 26 cm (A) × 45 cm (L) × 35 cm (P). Já opções maiores de 30 a 32...,0,15,93
Micro-ondas e Fornos de Micro-ondas,gemini,Os fornos de micro-ondas revolucionaram as cozinhas pela rapidez e praticidade. Em vez de usar resistência elétrica ou fogo para aquecer o ar ao redor do alimento (de for...,0,1,93
microo,google_ai_overview,"Você quis dizer micro-ondas ? O micro-ondas é um eletrodoméstico indispensável que utiliza ondas eletromagnéticas para aquecer, cozinhar e descongelar alimentos rapidamen...",0,7,93
microondas tamanho padrão,google_ai_overview,"As medidas padrão de um micro-ondas variam conforme a capacidade em litros , sendo os tamanhos mais comuns: pequeno (20L) com cerca de 27 cm de altura, 46 cm de largura e...",0,8,93
potencia de um microondas,google_ai_overview,"A potência de um micro-ondas mede a força com que ele aquece os alimentos, variando em média de 700W a 1400W , e define a velocidade de cozimento. Aparelhos básicos usam ...",0,10,93
valor microondas,google_ai_overview,"Os preços de micro-ondas no Brasil variam amplamente conforme a capacidade e a marca, indo de R$ 400 em modelos básicos de 20 litros até mais de R$ 3.000 em linhas de emb...",0,8,93
Qual é a potência ideal de um micro-ondas para uso diário em casa?,gemini,"Para uso diário e versátil em casa, a potência ideal de um micro-ondas fica entre 700W e 900W . Aqui está um resumo rápido para te ajudar a escolher o modelo perfeito: At...",0,0,93
Qual é a potência ideal de um micro-ondas para uso diário em casa?,chatgpt,"Para a maioria das casas, a potência ideal de um micro-ondas para uso diário fica entre 800 W e 1.000 W . Essa faixa oferece um bom equilíbrio entre rapidez, eficiência e...",0,12,93
Qual é a potência ideal de um micro-ondas para uso diário em casa?,google_ai_mode,"Para o uso diário em casa (esquentar pratos, descongelar porções e preparar receitas simples), a potência ideal de um micro-ondas fica na faixa de 800 W a 1000 W . Aqui e...",0,9,93
micro ondas medidas,google_ai_overview,"As medidas do micro-ondas variam de acordo com a capacidade (em litros), mas o padrão externo gira em torno de 27 a 30 cm de altura, 46 a 52 cm de largura e 35 a 43 cm de...",0,5,93
microondas tamanho,google_ai_overview,"As medidas de um micro-ondas variam conforme a capacidade em litros : os modelos pequenos de 20 a 21 litros medem cerca de 27 cm de altura, 46 cm de largura e 35 cm de pr...",0,8,93
microondas watts,google_ai_overview,"Um micro-ondas tem uma potência que geralmente varia entre 700W e 1.400W , dependendo do tamanho e do modelo do aparelho. Os modelos menores e mais simples costumam ter d...",0,3,93
Potência de Micro-ondas,gemini,"A potência de um micro-ondas é medida em watts (W) e determina a quantidade de energia que o aparelho utiliza para aquecer, cozinhar ou descongelar os alimentos. Nos mode...",0,2,93
Potência de Micro-ondas,chatgpt,"A potência do micro-ondas é medida em watts (W) e indica a rapidez e a eficiência com que o aparelho aquece, cozinha ou descongela alimentos. Em geral, quanto maior a pot...",0,12,93
forno e microondas,google_ai_overview,"A escolha entre forno e micro-ondas depende do que você deseja fazer: o micro-ondas aquece e descongele com rapidez, enquanto o forno assa, doura e garante textura crocan...",0,5,93
como saber quantos litros tem o microondas,google_ai_overview,"Para descobrir a capacidade em litros do seu micro-ondas, procure a etiqueta de identificação técnica colada na parte de trás do aparelho ou na lateral interna da porta ....",0,3,93
microondas medida,google_ai_overview,"As medidas dos micro-ondas variam de acordo com a capacidade (em litros), mas o padrão de mercado para bancada segue estas dimensões médias externas ( Altura × Largura × ...",0,3,93
o que sao micro ondas,google_ai_overview,O micro-ondas é um eletrodoméstico que aquece e cozinha alimentos rapidamente através de ondas eletromagnéticas . O aparelho usa um componente chamado magnetron para gera...,0,13,93
tamanhos de micro ondas,google_ai_overview,"Os tamanhos de micro-ondas variam principalmente entre pequeno (18 a 20 litros) , médio (23 a 30 litros) e grande (acima de 34 litros) . A escolha depende do espaço na su...",0,5,93
preço do microondas,google_ai_overview,"O preço de um micro-ondas varia de R$ 399 a R$ 1.500+ , dependendo da capacidade (de 20 a mais de 34 litros), acabamento e funções. É possível encontrar modelos básicos e...",0,11,93
preço micro ondas,google_ai_overview,"O preço de um micro-ondas no Brasil varia em média entre R$ 400 e R$ 1.800 , dependendo da capacidade (de 20 a 40 litros), do tipo (de bancada ou embutir) e do acabamento...",0,5,93
medidas do microondas,google_ai_overview,As medidas de um micro-ondas variam de acordo com a capacidade. Modelos compactos de 20 litros medem cerca de 27 cm × 46 cm × 35 cm (A × L × P). Versões médias/padrão de ...,0,6,93
no microondas,google_ai_overview,"O micro-ondas vai muito além de apenas esquentar água ou descongelar alimentos . É uma ferramenta rápida para cozinhar, permitindo preparar desde ovos mexidos e vegetais ...",0,15,93
micro ondas o que é,google_ai_overview,"As micro-ondas são ondas eletromagnéticas de alta frequência situadas entre as ondas de rádio e o infravermelho . No cotidiano, o termo refere-se ao forno de micro-ondas ...",0,9,93
microondas em inox por dentro,google_ai_overview,"Micro-ondas com interior de inox são uma opção mais resistente e durável, mas é crucial notar que não são feitos para colocar utensílios de metal dentro, mesmo sendo de i...",13,15,92
Quais são as melhores opções para comprar transformadores de microondas originais ou compatíveis no Brasil?,google_ai_mode,"Para comprar transformadores de micro-ondas (conhecidos no meio técnico como trafos ou transformadores de alta tensão ) originais ou compatíveis no Brasil, existem excele...",13,13,92
Onde posso comprar micro-ondas de brinquedo de boa qualidade online no Brasil?,gemini,"Para comprar um micro-ondas de brinquedo de boa qualidade online no Brasil, você tem excelentes opções que variam desde os modelos de plástico super interativos (com som ...",12,0,92
Quais são as melhores opções para comprar transformadores de microondas originais ou compatíveis no Brasil?,gemini,"Encontrar um transformador de alta tensão (trafo) de micro-ondas no Brasil exige atenção à compatibilidade de voltagem (127V ou 220V), à potência (geralmente medida em Wa...",11,3,92
Quais lojas no Brasil costumam ter promoções de micro-ondas Consul e qual é o melhor momento para comprar?,gemini,"Lojas que costumam ter promoções de micro-ondas Consul Para encontrar ofertas de micro-ondas da marca Consul , você pode pesquisar tanto em lojas oficiais do fabricante q...",11,0,92
Onde posso comprar micro-ondas de brinquedo de boa qualidade online no Brasil?,chatgpt,"Se você procura um micro-ondas de brinquedo com boa qualidade , vale priorizar modelos com luz, som, prato giratório e acabamento resistente , de marcas conhecidas. Estas...",10,12,92
Onde posso encontrar os melhores preços de micro-ondas Panasonic no Brasil?,gemini,"Para encontrar os melhores preços de micro-ondas Panasonic no Brasil, o ideal é utilizar plataformas de e-commerce consolidadas e ferramentas de comparação de preços. A P...",10,0,92
Onde encontro peças de magnetron para substituição de micro-ondas e como comparar preços entre lojas?,gemini,"Onde Encontrar Peças de Magnetron Para encontrar um magnetron (a peça principal responsável por gerar as micro-ondas) compatível com o seu aparelho, você precisará primei...",9,0,92
Onde posso encontrar as melhores ofertas de micro-ondas Midea online no Brasil?,chatgpt,Você consegue encontrar boas ofertas de micro-ondas Midea online no Brasil principalmente em grandes varejistas e comparadores de preço. Aqui estão os melhores lugares (c...,9,11,92
Qual é a diferença entre magnetron de micro-ondas Electrolux e Brastemp em termos de desempenho e preço?,google_ai_mode,O magnetron é a peça central de um forno micro-ondas: trata-se do componente responsável por converter a energia elétrica em ondas eletromagnéticas de alta frequência (ge...,9,9,92
Quais são as melhores opções de porta de micro-ondas com vidro temperado para uso doméstico?,chatgpt,"Se você está procurando um porta de micro-ondas (móvel ou suporte) com portas de vidro temperado para uso doméstico , vale priorizar modelos que combinem boa capacidade d...",8,12,92
Como escolher uma mesa para micro-ondas com forno integrado e bom custo-benefício?,chatgpt,"Se você procura bom custo-benefício , vale mais a pena escolher um balcão ou mesa que seja resistente, tenha espaço adequado para os eletrodomésticos e ofereça armazename...",8,12,92
Brinquedos com Micro-ondas,gemini,"Brinquedos que simulam um micro-ondas são clássicos absolutos nas brincadeiras de casinha! Eles ajudam a desenvolver a criatividade, a coordenação motora e o jogo de faz ...",8,0,92
Quais são as melhores opções para comprar transformadores de microondas originais ou compatíveis no Brasil?,chatgpt,"Se você procura transformadores de micro-ondas originais ou compatíveis no Brasil, vale priorizar fornecedores especializados em peças para linha branca e, sempre que pos...",8,12,92
prato de micro-ondas,google_ai_overview,"Um ""prato de micro-ondas"" pode se referir a dois itens: o prato giratório de vidro que fica dentro do aparelho para garantir o aquecimento uniforme dos alimentos, ou a lo...",8,9,92
Onde encontro mesas para micro-ondas confiáveis e com entrega rápida no Brasil?,google_ai_mode,"Para encontrar mesas para micro-ondas confiáveis, com opções de entrega rápida no Brasil, os melhores lugares são os grandes marketplaces e lojas de departamento, que ofe...",8,4,92
Onde eu posso comprar motor de micro-ondas de qualidade e com garantia no Brasil?,gemini,"Para comprar um motor de micro-ondas (geralmente o motor do prato giratório ou o motor do ventilador) com qualidade e garantia no Brasil, você pode recorrer a lojas espec...",8,0,92
Onde eu posso comprar motor de micro-ondas de qualidade e com garantia no Brasil?,google_ai_mode,"Para comprar um motor de micro-ondas (geralmente o motor do prato giratório) com garantia e qualidade no Brasil, você pode recorrer a lojas especializadas em peças de rep...",8,9,92
Onde encontro micro-ondas Oster de embutir com 220V no Brasil?,gemini,"Você encontra o micro-ondas de embutir Oster na voltagem 220V em grandes redes de varejo físicas e online no Brasil, além do canal oficial da própria marca. O modelo mais...",8,0,92
Onde encontro micro-ondas Oster de embutir com 220V no Brasil?,chatgpt,"Atualmente, a Oster oferece no Brasil o Forno Micro-ondas de Embutir Oster Black Inox 23L (modelo OMIC255) em 220 V . Ele está disponível no site oficial e costuma aparec...",8,12,92
Onde encontro peças de magnetron para substituição de micro-ondas e como comparar preços entre lojas?,google_ai_mode,"Encontrar e comprar um magnetron para substituição exige atenção à compatibilidade técnica, já que peças visualmente parecidas podem ter dimensões de encaixe, posições de...",7,6,92
Quais marcas de micro-ondas de 45 litros oferecem maior relação custo-benefício no Brasil?,google_ai_mode,"No mercado brasileiro, a categoria de micro-ondas de grande porte (geralmente entre 40 e 45 litros) foca em atender famílias numerosas ou quem precisa aquecer travessas e...",7,13,92
"Qual é a diferença entre os micro-ondas Bemol e outras marcas em termos de potência, consumo de energia e funções?",gemini,A Bemol não possui uma linha própria de fabricação de micro-ondas. Ela é uma tradicional rede de varejo do Brasil (muito forte na Região Norte) que comercializa aparelhos...,7,0,92
"Qual é a diferença entre os micro-ondas Bemol e outras marcas em termos de potência, consumo de energia e funções?",google_ai_mode,"Os micro-ondas vendidos pela Bemol (geralmente de marcas parceiras como Midea, Philco, Consul, Electrolux, Brastemp) tendem a focar no segmento de entrada a intermediário...",7,0,92
Micro-ondas sem prato e flat,chatgpt,"Se você procura um micro-ondas sem prato giratório (Flat) , a principal vantagem é o melhor aproveitamento do espaço interno. Como não há prato de vidro, é possível usar ...",7,12,92
