name,prompts_count,volume,volume_trend,intents
Carrocerias frigoríficas,15,51,52;88;100;75;75;60;60;65;65;65;65;65,task:7;informational:46;navigational:14;commercial:27;transactional:6
Expositores Refrigerados Usados,16,1060,83;99;100;100;68;73;73;55;49;49;49;49,task:5;informational:41;navigational:6;commercial:34;transactional:14
Freezers Electrolux 314 L (H330),18,636,27;32;30;32;34;36;36;100;71;68;54;57,task:3;informational:43;navigational:24;commercial:22;transactional:8
Hiperfrio Refrigeração,16,378,52;76;83;67;63;48;48;100;69;46;46;44,task:2;informational:46;navigational:32;commercial:17;transactional:3
Freezers Electrolux de 200 L,18,435,95;62;66;100;55;55;53;73;80;99;84;96,task:2;informational:57;navigational:10;commercial:20;transactional:11
Freezers Electrolux FE18/FE22,23,1492,32;39;43;38;37;37;38;50;61;100;72;72,task:2;informational:67;navigational:10;commercial:11;transactional:10
Chiller e Refrigeração Industrial,38,18104,31;75;75;83;99;100;100;96;97;97;97;97,task:2;informational:68;navigational:6;commercial:18;transactional:6
Salgados Congelados,45,6610,65;65;57;62;76;77;76;100;99;98;98;98,task:5;informational:68;navigational:8;commercial:10;transactional:9
Friovix Refrigeração Comércio,16,636,33;100;97;100;43;48;80;94;94;97;96;96,task:5;informational:47;navigational:27;commercial:18;transactional:3
Geladeiras Embutidas,19,1547,66;97;100;84;80;84;87;75;84;96;84;83,task:7;informational:54;navigational:6;commercial:24;transactional:9
Refrigeração Refrimar,17,111,28;29;32;100;34;36;32;36;37;37;37;37,task:1;informational:40;navigational:39;commercial:18;transactional:2
Gelo e Conservação de Gelo,47,8765,52;56;64;83;81;81;81;94;100;100;100;100,task:5;informational:82;navigational:5;commercial:6;transactional:2
Geladeiras e Freezers Brastemp 400L,45,8915,97;100;48;49;49;50;51;50;52;53;52;52,task:2;informational:38;navigational:14;commercial:28;transactional:18
Refrigeradores e freezers 450 litros,15,417,3;27;42;31;23;25;16;100;38;32;31;43,task:3;informational:49;commercial:40;transactional:8
Bancadas Refrigeradas,15,87,26;68;100;89;85;98;30;58;64;31;31;31,task:10;informational:53;navigational:2;commercial:30;transactional:5
Extra Space Storage Solutions,18,847,49;79;80;80;85;91;92;95;100;100;100;99,task:1;informational:36;navigational:37;commercial:17;transactional:9
Máquinas de refrigeração,17,4554,14;19;20;20;20;20;20;98;98;98;100;100,task:2;informational:70;navigational:5;commercial:17;transactional:6
Deep Freeze software,25,6570,87;87;87;85;63;64;64;100;98;99;99;97,task:2;informational:59;navigational:20;commercial:11;transactional:8
Souza Refrigeração,15,69,88;90;99;99;99;100;100;92;94;94;94;94,task:4;informational:24;navigational:27;commercial:40;transactional:5
Arte Frio Refrigeração,16,360,49;83;83;76;77;69;67;100;74;75;77;78,task:3;informational:24;navigational:46;commercial:20;transactional:7
Prateleiras para Câmara Fria,15,139,46;57;60;70;73;63;65;55;56;100;87;56,task:7;informational:42;navigational:11;commercial:36;transactional:4
Capital Refrigeração,16,450,78;98;88;87;84;91;89;88;98;100;100;98,task:3;informational:23;navigational:53;commercial:17;transactional:4
Geladeiras e Freezers na Americanas,16,1182,69;96;98;94;90;96;97;94;90;90;90;100,task:3;informational:20;navigational:40;commercial:11;transactional:26
Melhores Frigobares,24,1363,26;30;30;69;84;84;94;100;85;82;81;81,task:8;informational:22;navigational:2;commercial:58;transactional:10
Refrigeração Cascadura,15,661,50;64;67;64;63;100;66;79;76;76;75;74,task:3;informational:25;navigational:37;commercial:25;transactional:10
Veículos refrigerados à venda,16,242,60;96;100;94;50;48;51;48;49;51;50;49,task:8;informational:39;navigational:2;commercial:21;transactional:30
Câmaras Frias e Refrigeração Comercial,89,29860,49;52;57;75;83;84;84;100;100;99;99;99,task:3;informational:59;navigational:4;commercial:28;transactional:6
IQF Frozen Produce,16,770,100;100;93;93;93;93;93;93;87;87;87;87,task:6;informational:74;navigational:5;commercial:10;transactional:5
Gamdias Boreas Air Coolers,15,434,9;18;18;16;15;15;16;22;53;100;78;17,task:3;informational:46;navigational:18;commercial:19;transactional:14
Geladeiras automotivas,17,593,52;94;100;72;75;78;81;74;76;82;82;99,informational:54;navigational:1;commercial:25;transactional:20
Temperatura da Geladeira,80,21710,94;97;100;99;92;92;92;94;94;94;94;94,task:5;informational:79;navigational:5;commercial:5;transactional:6
Geladeiras Gazin,15,820,33;44;50;43;40;39;41;100;63;64;37;39,task:4;informational:41;navigational:19;commercial:18;transactional:18
Geladeiras e freezers Coca‑Cola,30,6694,36;47;48;64;68;71;72;100;94;94;94;93,task:5;informational:56;navigational:5;commercial:26;transactional:8
Câmaras frias para bares e cervejas,22,1078,73;40;40;84;96;99;100;60;55;55;54;54,task:5;informational:49;navigational:12;commercial:26;transactional:8
geladeiras Zema,15,795,19;29;31;28;41;37;32;100;41;43;30;35,task:1;informational:11;navigational:49;commercial:17;transactional:22
"Conjunto Geladeira e Freezer: Tipos, Configurações e Escolhas",17,1417,22;63;68;49;49;32;30;83;49;53;79;100,task:2;informational:66;navigational:4;commercial:24;transactional:4
Geladeiras Continental,18,572,24;63;67;25;23;29;24;100;66;59;59;59,informational:50;navigational:30;commercial:17;transactional:3
Chopp e Cooler,16,43,50;52;60;55;96;60;58;91;100;60;57;51,task:7;informational:57;navigational:11;commercial:25
Geladeiras Brastemp Frost Free,28,4034,84;99;100;56;52;55;55;90;92;93;93;92,task:2;informational:51;navigational:7;commercial:29;transactional:11
Comfrio Logística e Refrigeração,22,5691,61;72;81;100;98;100;100;97;92;92;94;94,task:2;informational:54;navigational:17;commercial:19;transactional:8
Slushie Machines,22,2182,78;93;93;68;97;99;99;100;89;89;88;88,task:2;informational:63;navigational:5;commercial:20;transactional:10
Geladeiras que congelam na parte de baixo,18,1288,73;94;94;83;73;72;71;77;70;74;92;100,task:8;informational:64;navigational:2;commercial:15;transactional:11
Refrigeração Marechal,15,71,54;57;59;59;53;100;83;56;56;56;56;56,task:10;informational:70;navigational:5;commercial:12;transactional:3
Geladeiras Frost Free Brasil,16,422,34;91;87;71;67;48;43;100;34;34;28;34,task:2;informational:39;navigational:12;commercial:31;transactional:16
Geladeiras Expositoras de Bebidas,19,1610,85;99;100;64;57;60;61;55;47;50;47;46,task:5;informational:49;navigational:1;commercial:37;transactional:8
Congelamento de Frutas,59,9792,91;92;92;94;94;95;95;97;100;100;100;100,task:8;informational:80;navigational:5;commercial:5;transactional:2
Water Cooler Mancer PC Coolers,15,492,14;23;21;20;20;21;21;31;100;61;57;20,task:1;informational:49;navigational:5;commercial:27;transactional:18
Freezers verticais Frost Free 234 litros,17,380,17;33;57;41;49;46;34;100;84;95;37;46,task:7;informational:39;navigational:6;commercial:31;transactional:17
Geladeiras side by side,74,64112,76;76;35;64;100;100;100;98;94;94;94;94,task:2;informational:53;navigational:2;commercial:30;transactional:13
Geladeiras para Caminhão,30,5844,90;97;100;100;45;46;46;47;44;43;43;43,task:3;informational:32;navigational:4;commercial:48;transactional:13
Sealed Air & Cryovac Packaging,25,1950,69;79;57;59;93;100;100;72;73;73;73;73,task:2;informational:65;navigational:20;commercial:8;transactional:5
Emergent Cold Logistics,16,248,56;100;79;78;80;83;83;95;98;97;98;97,task:2;informational:47;navigational:40;commercial:7;transactional:4
Refrigeração Reconfrio,16,136,76;82;84;84;84;86;86;92;100;100;100;100,task:3;informational:12;navigational:67;commercial:10;transactional:8
Freezers Imbera 560 litros,16,1334,12;31;37;26;22;16;24;47;62;77;93;100,task:3;informational:41;navigational:18;commercial:25;transactional:13
Mini Coolers Portáteis,16,1331,63;96;98;94;88;92;94;93;95;100;96;96,task:3;informational:52;navigational:5;commercial:25;transactional:15
Máquinas de Sorvete Fort Frio,15,123,70;85;92;79;79;81;82;100;94;92;88;75,task:3;informational:42;navigational:21;commercial:26;transactional:8
Idlers Appliances,17,98,7;99;100;40;19;28;30;82;46;12;13;12,task:7;informational:43;navigational:25;commercial:11;transactional:14
Coolers Retrô e Vintage,17,384,40;95;100;55;72;71;71;83;81;93;85;59,task:7;informational:40;navigational:4;commercial:33;transactional:16
Computer Cooling Solutions,15,153,18;31;31;31;31;61;90;53;100;99;83;58,task:4;informational:55;navigational:1;commercial:24;transactional:16
Geladeiras para cerveja,18,364,73;83;85;82;98;81;100;56;56;60;61;67,task:2;informational:49;navigational:5;commercial:36;transactional:8
Peltier Thermoelectric Coolers,21,4424,28;30;30;62;99;100;100;94;85;85;85;85,task:2;informational:57;navigational:5;commercial:18;transactional:18
Balcões Refrigerados e Expositores,15,4808,78;94;100;100;92;94;96;94;96;96;96;95,task:2;informational:55;navigational:1;commercial:30;transactional:12
Refrigeração Monteiro,15,848,17;25;26;55;55;48;44;60;38;27;27;100,task:3;informational:47;navigational:39;commercial:8;transactional:3
Vitrines e estufas para confeitaria,17,1444,89;100;61;60;64;68;64;59;62;61;60;59,task:5;informational:67;navigational:4;commercial:19;transactional:5
Frigobares no Varejo Online Brasil,15,164,8;77;100;59;52;66;57;93;70;28;37;35,task:3;informational:38;navigational:19;commercial:18;transactional:22
Máquinas de gelo portáteis,17,574,41;59;62;57;48;51;60;100;82;86;100;100,task:10;informational:45;navigational:4;commercial:31;transactional:10
Coolers Corona,15,790,68;98;100;96;85;90;92;78;80;81;82;82,task:7;informational:46;navigational:4;commercial:32;transactional:11
Refrigeração Multifrio Brasil,15,557,92;99;97;95;97;100;100;66;68;68;73;71,task:2;informational:37;navigational:42;commercial:11;transactional:8
Adesivos e envelopamento de freezers,25,2247,35;46;47;64;84;87;87;100;89;89;90;89,task:8;informational:50;navigational:4;commercial:26;transactional:12
Frigobares usados no Brasil,16,3270,65;90;87;87;86;91;92;100;94;94;92;91,task:2;informational:46;navigational:8;commercial:21;transactional:23
Hitachi Chillers,16,55,73;77;91;91;99;99;99;99;100;100;100;100,task:3;informational:42;navigational:32;commercial:11;transactional:12
Máquinas de gelo compactas,20,775,71;77;78;82;86;88;88;87;92;100;85;84,task:5;informational:45;navigational:4;commercial:35;transactional:11
Geladeiras Dometic,15,152,43;61;63;62;61;100;87;66;70;83;79;74,task:7;informational:47;navigational:18;commercial:18;transactional:10
Friotec Refrigeração e Climatização,17,398,61;91;93;88;74;80;79;100;97;100;77;76,task:3;informational:25;navigational:42;commercial:23;transactional:7
Climatizadores com gelo,25,2651,26;29;18;44;64;67;66;95;96;100;87;88,task:5;informational:69;navigational:5;commercial:12;transactional:9
Refrigeração Refricenter Brasil,15,343,41;72;75;100;58;71;69;72;70;79;81;81,task:3;informational:12;navigational:70;commercial:10;transactional:5
Alimentos Congelados Brasileiros,17,1280,30;34;34;34;100;100;100;40;41;41;40;41,task:1;informational:68;navigational:9;commercial:14;transactional:8
Potes para micro-ondas e freezer,20,1286,65;31;30;28;38;40;45;84;90;96;99;100,task:2;informational:54;navigational:2;commercial:32;transactional:10
Refrigeração Banfrio,15,126,23;25;27;93;56;100;96;69;55;28;28;28,task:3;informational:18;navigational:60;commercial:10;transactional:9
Coolers e caixas térmicas com rodas,16,4909,77;93;100;98;89;91;90;91;93;92;92;91,task:3;informational:61;navigational:5;commercial:27;transactional:4
Temperature Control & Controllers,17,3679,36;38;37;84;85;86;86;70;100;100;100;100,task:2;informational:73;navigational:5;commercial:12;transactional:8
Samsung Ice Makers,16,1402,16;34;33;26;27;25;24;63;80;100;39;61,task:2;informational:63;navigational:12;commercial:10;transactional:13
Freezers Electrolux 513–550 litros,20,721,30;44;47;42;43;44;49;58;81;100;49;53,task:3;informational:55;navigational:11;commercial:20;transactional:11
Maquinas de Gelo Impomac,17,235,57;95;100;88;73;75;62;54;55;55;55;55,task:2;informational:44;navigational:33;commercial:7;transactional:14
Balcões Expositores Refrigerados,16,453,72;88;87;80;93;100;84;89;97;81;80;79,task:5;informational:51;navigational:6;commercial:28;transactional:10
Home Storage Racks,15,277,23;65;100;92;36;34;92;59;49;74;69;72,task:7;informational:43;navigational:10;commercial:29;transactional:11
CPU Cooling Solutions,19,3112,49;55;28;47;83;85;85;100;86;86;86;85,task:2;informational:48;navigational:1;commercial:40;transactional:9
PC Cooling Solutions,17,4110,24;28;30;31;77;78;79;97;97;98;99;100,task:8;informational:41;navigational:2;commercial:39;transactional:10
Glacial Refrigeração e Peças,15,112,21;22;23;21;35;20;20;20;24;24;100;27,task:3;informational:21;navigational:41;commercial:31;transactional:4
Geladeiras compactas para apartamento,17,1029,22;86;92;88;91;94;93;79;100;70;69;72,task:3;informational:63;navigational:5;commercial:21;transactional:8
Geladeiras Electrolux 240–260 litros,76,19852,53;48;54;57;96;97;97;95;100;100;100;100,task:2;informational:50;navigational:5;commercial:30;transactional:13
"Geladeiras, freezers e móveis na Lojas Cem",27,6076,20;25;25;35;60;61;61;87;89;90;94;100,task:2;informational:32;navigational:33;commercial:14;transactional:19
Refrigeração Gomes,15,146,72;79;79;83;82;80;80;92;90;83;83;100,task:3;informational:28;navigational:34;commercial:31;transactional:4
Refrigeração Pinguim,15,181,79;90;96;94;94;97;97;98;96;100;100;100,task:3;informational:28;navigational:34;commercial:31;transactional:4
Expositores e freezers de 2 portas,16,532,58;69;69;64;63;82;81;80;77;80;97;100,task:5;informational:29;navigational:4;commercial:54;transactional:8
Geladeiras Dako,22,1821,82;100;100;96;73;76;76;86;89;90;90;90,task:3;informational:45;navigational:21;commercial:23;transactional:8
Refrigeradores e Freezers 600 litros,15,894,12;59;100;66;49;37;33;94;46;39;56;84,task:5;informational:45;navigational:11;commercial:33;transactional:6
Geladeiras Continental Frost Free,38,6346,90;97;100;86;51;52;52;48;48;48;48;47,task:2;informational:46;navigational:12;commercial:22;transactional:18
Freezers horizontais Hisense 198 L,15,175,8;84;98;55;55;59;63;34;69;100;33;33,task:10;informational:57;navigational:2;commercial:18;transactional:13
Geladeiras e Freezers Elettromec,15,599,59;74;87;85;85;81;88;100;100;100;83;82,task:5;informational:34;navigational:35;commercial:8;transactional:18
Refrigeração Águias,19,382,96;99;100;79;42;43;43;60;46;66;60;51,task:2;informational:53;navigational:35;commercial:8;transactional:2
Total Frio Refrigeração,16,161,78;86;90;88;90;93;100;86;88;88;88;88,task:3;informational:23;navigational:42;commercial:22;transactional:10
Refrigeração Central,15,424,56;63;66;65;68;72;72;80;82;82;100;100,task:10;informational:59;navigational:1;commercial:26;transactional:4
Coldres de arma e acessórios,24,17843,17;23;24;96;29;30;30;100;100;100;100;100,task:8;informational:60;navigational:8;commercial:16;transactional:8
FG Refrigeração e Equipamentos,15,106,66;73;75;100;76;75;74;89;98;94;86;86,task:7;informational:21;navigational:37;commercial:27;transactional:8
Geladeiras Smeg,17,1443,54;74;75;71;78;89;90;91;95;96;98;100,task:10;informational:53;navigational:6;commercial:18;transactional:13
Refrigeração Comercial Videfrigo,15,80,62;64;67;70;70;71;71;100;90;69;69;69,informational:28;navigational:58;commercial:11;transactional:3
Geladeiras e freezers 230 litros,16,615,8;22;28;16;26;36;14;100;82;52;44;42,task:3;informational:49;navigational:4;commercial:29;transactional:15
Geladeiras Consul Inverse com Freezer embaixo,26,4031,56;63;65;98;99;100;100;99;34;33;33;33,task:2;informational:47;navigational:11;commercial:20;transactional:20
Máquinas de gelo,83,49986,36;38;41;46;63;63;63;99;100;100;100;100,task:8;informational:42;navigational:4;commercial:34;transactional:12
Freezers verticais usados no OLX,15,260,33;50;59;45;50;46;43;100;75;52;48;52,task:3;informational:16;navigational:64;commercial:7;transactional:10
Geladeiras Electrolux,16,367,23;24;23;79;97;44;90;31;32;100;88;94,task:3;informational:50;navigational:18;commercial:15;transactional:14
Budweiser Beer Coolers,15,64,8;49;53;58;50;55;45;59;100;69;8;8,task:10;informational:32;navigational:4;commercial:36;transactional:18
Mobília e Suportes para Frigobar,16,689,47;76;77;82;88;98;100;88;89;77;76;82,task:7;informational:33;navigational:4;commercial:37;transactional:19
Qualiterme Refrigeração e Serviços,15,59,89;92;97;97;97;97;97;99;99;99;100;99,task:2;informational:18;navigational:67;commercial:7;transactional:6
Móveis para frigobar,16,1538,67;99;100;96;83;88;90;81;81;81;88;87,task:3;informational:53;navigational:4;commercial:29;transactional:11
Coldres e Sabres,15,227,76;85;87;78;83;82;83;98;100;90;91;94,task:7;informational:47;navigational:12;commercial:14;transactional:20
Coolers de cerveja,24,8518,89;97;100;49;79;80;80;84;84;84;84;83,task:5;informational:59;navigational:5;commercial:22;transactional:9
Congel Contabilidade e Refrigeração,15,78,29;100;92;53;53;48;41;29;29;29;29;29,task:3;informational:28;navigational:43;commercial:20;transactional:6
Geladeiras inverse frost free pretas,16,266,4;39;50;12;15;25;30;100;58;20;18;21,task:3;informational:28;navigational:11;commercial:47;transactional:11
Brastemp Geladeiras,16,653,29;41;42;40;40;43;43;100;79;39;38;38,task:7;informational:52;navigational:18;commercial:12;transactional:11
Câmaras Frias com Porta de Vidro,15,91,30;36;38;38;39;41;78;51;52;100;82;41,task:7;informational:45;navigational:1;commercial:33;transactional:14
Frigobar Embutido e Inox,15,526,58;90;88;100;73;76;75;80;81;82;79;79,task:3;informational:50;navigational:11;commercial:28;transactional:8
Caminhões e Baús Refrigerados,24,1644,44;52;53;71;98;100;100;97;78;77;79;78,task:5;informational:69;navigational:7;commercial:15;transactional:4
Fatiadores de frios,37,11936,95;100;47;61;59;60;61;66;68;68;68;68,task:5;informational:45;navigational:1;commercial:30;transactional:19
Geladeiras Esmaltec,32,6493,53;59;61;32;93;94;94;100;46;46;46;46,task:2;informational:53;navigational:14;commercial:22;transactional:9
Refrigeração e Geladeiras no Brasil,17,1212,18;47;100;89;88;86;78;63;48;37;32;80,task:2;informational:71;navigational:5;commercial:14;transactional:8
Self Storage & Storage Units,54,71570,56;51;62;82;94;94;94;100;91;91;91;91,task:3;informational:50;navigational:4;commercial:34;transactional:9
Réfrigérateurs et congélateurs pas chers,17,1335,26;62;71;38;64;65;69;37;63;97;95;100,task:7;informational:44;navigational:2;commercial:34;transactional:13
Duar Refrigeração,16,68,79;77;82;82;86;100;95;90;99;97;90;90,task:3;informational:25;navigational:45;commercial:22;transactional:5
Melhores Geladeiras Side-by-Side,17,1010,12;45;51;26;38;34;39;100;73;55;53;55,task:5;informational:31;commercial:60;transactional:4
Mini geladeiras para quarto,21,3007,84;99;100;61;54;57;58;62;65;65;65;64,task:8;informational:47;navigational:1;commercial:31;transactional:13
Refrigeração JC,15,211,75;93;91;96;91;100;97;98;99;98;99;98,task:7;informational:18;navigational:27;commercial:40;transactional:8
Geladeiras Frost Free - Buscapé,15,1047,13;26;35;41;40;25;16;100;63;18;16;98,task:3;informational:18;navigational:58;commercial:7;transactional:14
Equipamentos e Refrigeração,15,147,43;47;50;97;100;59;55;68;63;53;54;53,task:3;informational:45;navigational:34;commercial:10;transactional:8
freezers Consul 142 litros,21,3455,65;100;98;55;55;57;67;43;67;73;89;88,task:2;informational:53;navigational:2;commercial:25;transactional:18
Home Lab Setup,17,1701,65;79;89;91;86;91;86;100;96;90;90;90,task:9;informational:65;navigational:6;commercial:13;transactional:7
Geladeiras Slim Expositoras,17,312,53;72;79;66;59;60;59;86;90;100;53;53,task:7;informational:40;navigational:4;commercial:38;transactional:11
Geladeiras Consul Frost Free,20,2685,85;99;100;97;93;96;97;47;50;48;50;50,task:3;informational:47;navigational:14;commercial:31;transactional:5
Frigobar 45L e acessórios,15,867,59;84;87;83;73;77;76;100;84;84;86;85,task:3;informational:21;navigational:35;commercial:33;transactional:8
Expositores e Freezers 3 Portas,16,457,45;62;64;62;57;61;70;93;93;100;58;59,task:10;informational:26;navigational:8;commercial:44;transactional:12
Armazenamento de alimentos,39,5267,71;78;75;74;72;73;73;100;96;96;96;96,task:4;informational:79;navigational:5;commercial:9;transactional:3
Peças de Chiller,15,195,62;71;75;83;86;77;78;91;95;99;97;100,task:7;informational:38;navigational:33;commercial:10;transactional:12
Geladeiras Bosch,31,14193,27;30;32;70;79;80;82;99;100;100;100;100,task:2;informational:62;navigational:8;commercial:21;transactional:7
Air Locker,17,193,46;67;82;56;67;68;75;71;70;99;98;100,task:7;informational:32;navigational:25;commercial:18;transactional:18
Tecnofrio Refrigeração,15,187,55;65;65;66;73;100;96;100;91;80;81;80,task:3;informational:18;navigational:56;commercial:18;transactional:5
Geladeiras Portáteis para Carros,42,11622,92;97;100;44;54;54;54;51;51;51;51;51,task:5;informational:57;navigational:5;commercial:20;transactional:13
Refrigeração Comercial e Equipamentos,15,289,93;93;94;94;100;100;99;98;32;33;31;31,task:3;informational:65;navigational:4;commercial:22;transactional:6
Geladeiras com gavetas,15,1259,24;68;68;60;59;36;36;80;98;71;74;100,task:7;informational:61;navigational:2;commercial:23;transactional:7
Fatiadores elétricos de frios,17,468,36;39;21;21;89;90;100;17;17;20;20;21,task:2;informational:39;navigational:4;commercial:43;transactional:12
Logística Friozem,17,1828,51;80;84;82;89;95;97;97;99;98;100;99,task:3;informational:51;navigational:19;commercial:13;transactional:14
Coolers para cervejeiras,16,591,53;84;86;86;86;91;93;100;100;96;96;98,task:7;informational:49;navigational:9;commercial:27;transactional:8
Geladeiras 420 litros,17,1095,13;20;23;20;18;33;32;58;34;76;75;100,task:7;informational:50;navigational:1;commercial:33;transactional:9
Gelo e Placas para Caixas Térmicas,26,2864,43;50;50;49;78;80;79;96;100;100;100;100,task:2;informational:66;navigational:4;commercial:24;transactional:4
Trituradores de gelo,19,853,88;100;100;99;55;60;63;70;71;71;71;70,task:5;informational:56;navigational:4;commercial:23;transactional:12
geladeiras brancas frost free,15,228,17;90;92;30;47;46;50;100;77;31;29;36,informational:47;navigational:4;commercial:35;transactional:14
Bandejas e Reservatórios de Geladeira,16,1176,51;58;59;58;58;55;55;74;52;53;88;100,task:2;informational:69;navigational:5;commercial:10;transactional:14
Congelados Faleiro,16,374,77;90;97;89;93;93;94;100;100;98;98;99,task:3;informational:37;navigational:38;commercial:13;transactional:9
Peças de Refrigeração,27,7894,67;97;100;92;64;65;65;69;72;72;72;71,task:8;informational:48;navigational:20;commercial:16;transactional:8
Geladeiras Expositoras Usadas,17,689,59;86;100;91;72;77;78;75;78;80;72;71,task:3;informational:48;navigational:10;commercial:19;transactional:20
Brastemp: Geladeiras e Eletrodomésticos,17,568,61;96;100;62;67;43;42;98;76;80;43;43,task:5;informational:24;navigational:27;commercial:36;transactional:8
Zero Grau Refrigeração e Caixas Térmicas,19,2892,65;95;96;93;91;98;97;98;100;100;100;99,task:3;informational:29;navigational:54;commercial:5;transactional:9
Frigobar com Termostato Digital,16,143,7;78;100;61;65;25;55;26;24;34;31;37,task:3;informational:70;navigational:5;commercial:19;transactional:3
Frozen yogurt e iogurte congelado,24,6523,24;67;68;70;47;49;50;85;93;93;100;100,task:7;informational:68;navigational:5;commercial:12;transactional:8
Peças de Geladeira,16,1243,41;43;44;63;71;74;59;100;98;99;100;100,task:2;informational:69;navigational:5;commercial:13;transactional:11
Locação de Chillers,17,37,57;76;95;95;90;90;90;98;100;100;100;100,task:3;informational:46;navigational:4;commercial:33;transactional:14
Refrigeração em Passo Fundo,15,169,12;100;100;60;70;48;18;15;16;24;24;38,task:3;informational:45;navigational:17;commercial:31;transactional:4
Expositores de frigobar,16,551,48;65;66;66;66;70;84;100;100;84;85;84,task:10;informational:47;navigational:1;commercial:38;transactional:4
Caixas Térmicas e Coolers Termolar,24,2929,84;99;100;51;51;54;56;54;56;55;56;55,task:2;informational:56;navigational:10;commercial:19;transactional:13
Geladeiras compactas Multilaser,16,314,17;41;43;19;18;19;17;16;17;100;91;18,task:3;informational:57;navigational:1;commercial:26;transactional:13
Water Cooling for PCs,17,3156,86;99;100;49;44;47;49;44;48;47;48;48,task:5;informational:49;navigational:2;commercial:38;transactional:6
Fresh Food & Groceries,15,1870,8;8;21;32;23;26;21;50;46;26;29;100,task:4;informational:60;navigational:4;commercial:26;transactional:6
Estufas refrigeradas para confeitaria,17,1004,91;100;85;92;78;80;81;88;91;90;88;88,task:2;informational:51;navigational:4;commercial:34;transactional:9
Prateleiras de Geladeira,16,1225,27;57;71;35;31;34;40;37;44;100;84;95,task:4;informational:63;navigational:4;commercial:22;transactional:7
Geladeiras/Frigobares Red Bull,20,3359,65;93;98;96;92;99;96;94;100;100;100;100,task:2;informational:45;navigational:7;commercial:36;transactional:10
Frigobar Electrolux e Similares,24,6062,88;96;99;99;98;99;99;100;50;50;49;49,task:8;informational:39;navigational:2;commercial:22;transactional:29
Geladeiras de Luxo,15,752,11;32;45;31;29;42;40;96;54;100;83;86,task:7;informational:36;navigational:4;commercial:35;transactional:18
Compressores de Geladeira,30,8648,19;26;27;33;68;69;70;92;100;100;100;100,task:2;informational:65;navigational:2;commercial:21;transactional:10
Geladeiras envelopadas,15,659,94;100;100;98;95;97;98;95;44;43;44;44,task:4;informational:76;navigational:3;commercial:13;transactional:4
Coolers com Mesa,17,3010,67;96;100;97;92;98;99;98;99;99;100;99,task:7;informational:46;navigational:18;commercial:18;transactional:11
Estrela Frios,15,218,59;65;66;65;83;86;85;91;100;89;90;89,task:3;informational:38;navigational:29;commercial:12;transactional:18
Manutenção de Refrigeração,15,140,52;55;60;62;66;67;68;100;71;71;71;71,task:10;informational:38;commercial:40;transactional:12
Geladeiras na Fast Shop,18,874,31;61;63;68;57;53;54;100;62;39;38;39,task:5;informational:32;navigational:19;commercial:23;transactional:21
Unidades Condensadoras para Refrigeração,21,2735,21;25;26;44;99;100;100;97;97;97;97;97,task:5;informational:49;navigational:6;commercial:25;transactional:15
Samsung RS65R Refrigerator Model,15,2313,2;23;39;20;20;14;14;95;69;100;40;68,task:3;informational:53;navigational:18;commercial:12;transactional:14
Rack storage solutions,15,89,13;26;30;38;38;100;71;96;90;48;49;47,task:3;informational:54;navigational:15;commercial:14;transactional:14
Geladeiras portáteis no Brasil,17,1371,57;84;71;69;72;78;78;89;93;100;100;99,task:10;informational:55;navigational:1;commercial:24;transactional:10
Reparos de Refrigeração,16,568,58;79;80;77;85;95;75;84;100;100;89;89,task:17;informational:40;navigational:19;commercial:8;transactional:16
Lanches Congelados,17,707,13;15;16;16;55;75;64;100;84;56;55;53,task:2;informational:63;navigational:5;commercial:13;transactional:17
Gelo Electrolux: Formas e Máquinas,18,893,61;82;90;80;98;91;86;79;88;100;97;99,task:2;informational:57;navigational:10;commercial:13;transactional:18
Maquinas de Refrigerante,28,2548,31;40;37;33;39;42;43;100;44;42;43;43,task:5;informational:55;navigational:3;commercial:28;transactional:9
Geladeiras e Eletrodomésticos Brasil,16,304,17;58;62;44;37;33;33;100;65;17;17;18,task:2;informational:62;navigational:10;commercial:23;transactional:3
Transporte Refrigerado,19,1417,94;88;54;45;77;77;77;100;100;100;100;100,task:8;informational:68;navigational:4;commercial:17;transactional:3
Geladeiras Preto Inox,17,1004,20;67;72;57;53;42;42;100;68;76;49;71,task:3;informational:57;navigational:5;commercial:24;transactional:11
Storage Box Solutions,16,146,44;67;68;67;66;77;100;50;85;85;51;50,task:3;informational:46;navigational:10;commercial:24;transactional:17
eletrodomésticos de cozinha,19,1940,16;21;28;41;99;100;99;54;46;46;47;47,task:2;informational:59;navigational:5;commercial:22;transactional:12
Balcões Refrigerados em Inox,15,250,78;90;94;92;94;92;94;88;93;91;98;100,task:7;informational:46;navigational:4;commercial:32;transactional:11
Geladeiras Brastemp,211,116014,66;67;71;76;94;94;94;86;100;100;100;100,task:2;informational:37;navigational:23;commercial:16;transactional:22
Maksell Refrigeração,15,32,39;42;45;45;45;45;45;45;100;83;46;46,informational:18;navigational:67;commercial:10;transactional:5
Caixas térmicas e coolers,55,26472,68;69;72;80;90;90;90;100;100;100;100;100,task:2;informational:40;navigational:4;commercial:35;transactional:19
Baldes térmicos de gelo,20,1030,85;100;100;97;51;51;51;82;66;67;56;56,task:5;informational:56;navigational:5;commercial:22;transactional:12
Refrigeração e Expositores Refrimate,15,1010,61;84;86;82;87;93;94;96;96;97;100;100,task:3;informational:20;navigational:49;commercial:12;transactional:16
